2026-09-07 16:39:02,936 | WARNING  | collectors.ase_collector | ASE config incomplete, missing: port, username, password
2026-09-13 20:08:46,185 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         202): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,188 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         108): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,189 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         163): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,191 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         117): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,193 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         223): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,195 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         114): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,197 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         211): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,199 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9014): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,201 | DEBUG    | sap_gui.rca_actions | RCA optional (expand          22): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,202 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9010): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,204 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9009): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,206 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9002): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,209 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9003): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,210 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9026): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,212 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9027): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,213 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9061): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,214 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         224): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,216 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         106): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,218 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         171): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,220 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         109): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,221 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         220): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,223 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         226): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,224 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         216): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,226 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         149): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,227 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         233): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,230 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         201): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,231 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         124): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:46,233 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         164): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,289 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         155): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,292 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         180): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,295 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         232): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,298 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         231): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,300 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         234): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,303 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         112): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,304 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         120): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,306 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         116): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,308 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         137): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,310 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         158): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,313 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         206): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,315 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         125): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,317 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         173): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,319 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         212): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,322 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         213): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,323 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         210): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,325 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         214): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,327 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         176): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,847 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         178): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,848 | DEBUG    | sap_gui.rca_actions | RCA optional (expand         103): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,851 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9001): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,852 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9007): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,854 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        8031): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,855 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9090): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:47,857 | DEBUG    | sap_gui.rca_actions | RCA optional (expand        9063): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:08:48,378 | INFO     | collectors.sap_gui_collector | Collected evidence for 6 T-codes.
2026-09-13 20:08:50,247 | INFO     | evaluation.rca_pipeline | [PS4] RCA: SAP GUI closed
2026-09-13 20:09:06,426 | INFO     | evaluation.rca_pipeline | [PS4] RCA: IBO_ENABLE_AI=0, using rules-based analysis
2026-09-13 20:09:08,514 | INFO     | reporting.rca_report | RCA PDF written: C:\infrabeatops\reports\2026-09-13\PS4\rca\PS4_RCA_20260913_200556.pdf
2026-09-13 20:09:23,381 | INFO     | evaluation.rca_pipeline | [PS4] RCA run complete: WARNING -- 1 candidate cause(s) from the captured screens. (pdf=PS4_RCA_20260913_200556.pdf, emailed=True)
2026-09-13 20:13:19,907 | WARNING  | collectors.rfc_live | [CENTOR_QAS] live read failed, parked for 120s: host 172.16.1.22:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:13:20,988 | WARNING  | collectors.rfc_live | [SARLOHA QAS] live read failed, parked for 120s: host 172.22.1.127:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:13:21,551 | WARNING  | collectors.rfc_live | [PRD] live read failed, parked for 120s: host 10.1.0.193:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:13:22,066 | WARNING  | collectors.rfc_live | [SARLOHA PRD] live read failed, parked for 120s: host 172.22.1.123:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:13:23,095 | WARNING  | collectors.rfc_live | [PRD] live read failed, parked for 120s: host 10.1.0.193:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:13:24,619 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-13 20:13:25,152 | INFO     | collectors.ccms_os | [CARFOUR QAS] CCMS OS monitor 'Operating System': matched cpu=1, load_5m=1, mem_free=6, mem_free_inc=1, mem_total=4, swap_free=1
2026-09-13 20:13:54,562 | INFO     | collectors.rfc_perf | [CARFOUR QAS] 303 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x15, 0x19, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL, UPDATE) -- no GUI activity, metric left absent
2026-09-13 20:13:54,603 | INFO     | collectors.rfc_perf | [CARFOUR QAS] 303 STAT records, 0 dialog steps in the window (task mix: 0x12, 0x15, 0x19, 0xb, 0xe, 0xf, AUTOABAP, BTC, BUF.SYNC, OTHER, RFC, SPOOL, UPDATE) -- no GUI activity, metric left absent
2026-09-13 20:13:59,075 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-13 20:13:59,331 | INFO     | collectors.rfc_perf | [CARFOUR QAS] response time: STAT records unavailable, using ST03N aggregates
2026-09-13 20:14:01,037 | INFO     | collectors.rfc_perf | [CARFOUR QAS] SQLMD readable but 0 rows matched DDATE >= '20260906' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-13 20:14:01,130 | INFO     | collectors.rfc_perf | [CARFOUR QAS] SQLMD readable but 0 rows matched DDATE >= '20260906' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-13 20:42:00,361 | WARNING  | core.rca_trigger | RCA pre-empting the running sweep (PRD): requesting stop, will wait up to 60s for it to finish the current system
2026-09-13 20:42:00,371 | WARNING  | core.rca_trigger | RCA pre-empting the running sweep (PRD): requesting stop, will wait up to 10s for it to finish the current system
2026-09-13 20:42:00,562 | INFO     | evaluation.rca_pipeline | [PRD] RCA: IBO_ENABLE_AI=0, using rules-based analysis
2026-09-13 20:42:01,165 | ERROR    | evaluation.rca_pipeline | [PRD] RCA model analysis failed: RuntimeError: quota
2026-09-13 20:42:01,199 | INFO     | evaluation.rca_pipeline | [PRD] RCA: IBO_ENABLE_EMAIL=0, report written but not sent
2026-09-13 20:42:01,824 | INFO     | reporting.rca_report | RCA PDF written: C:\Users\VISHAL~1.SAR\AppData\Local\Temp\tmp4_cwtm7_\rca.pdf
2026-09-13 20:42:20,583 | WARNING  | collectors.rfc_live | [CENTOR_QAS] live read failed, parked for 120s: host 172.16.1.22:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:20,630 | WARNING  | collectors.rfc_live | [PRD] live read failed, parked for 120s: host 10.1.0.193:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:21,658 | WARNING  | collectors.rfc_live | [SARLOHA QAS] live read failed, parked for 120s: host 172.22.1.127:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:21,799 | WARNING  | collectors.rfc_live | [PS4] live read failed, parked for 120s: host 172.28.202.31:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:22,707 | WARNING  | collectors.rfc_live | [SARLOHA PRD] live read failed, parked for 120s: host 172.22.1.123:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:22,837 | WARNING  | collectors.rfc_live | [CARFOUR QAS] live read failed, parked for 120s: host 172.28.202.213:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:23,794 | WARNING  | collectors.rfc_live | [PRD] live read failed, parked for 120s: host 10.1.0.193:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:23,921 | WARNING  | collectors.rfc_live | [SARLOHA QAS] live read failed, parked for 120s: host 172.22.1.127:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:25,035 | WARNING  | collectors.rfc_live | [SARLOHA PRD] live read failed, parked for 120s: host 172.22.1.123:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:25,053 | WARNING  | collectors.rfc_live | [CARFOUR QAS] live read failed, parked for 120s: host 172.28.202.213:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:26,524 | WARNING  | collectors.rfc_live | [CENTOR_QAS] live read failed, parked for 120s: host 172.16.1.22:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:26,662 | WARNING  | collectors.rfc_live | [PS4] live read failed, parked for 120s: host 172.28.202.31:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:31,212 | INFO     | evaluation.rca_pipeline | [PS4] RCA run starting: manual: Performance monitoring button
2026-09-13 20:42:32,509 | WARNING  | collectors.rfc_live | [PS4] live read failed, parked for 120s: host 172.28.202.31:3300 not reachable (TimeoutError) -- network/Basis check, not a code issue
2026-09-13 20:42:39,559 | INFO     | evaluation.rca_pipeline | [PS4] RCA: opening SAP Logon and logging in to PS4
2026-09-13 20:42:42,817 | INFO     | sap_gui.launcher | Launching SAP Logon: C:\Program Files (x86)\SAP\FrontEnd\SAPgui\saplogon.exe
2026-09-13 20:42:57,320 | INFO     | sap_gui.launcher | SAP Logon 800 pad is visible.
2026-09-13 20:42:57,624 | INFO     | sap_gui.launcher | Selecting connection: PS4
2026-09-13 20:43:21,106 | INFO     | sap_gui.launcher | Opened connection 'PS4' via keyboard activation.
2026-09-13 20:43:23,125 | INFO     | sap_gui.connection | Finding SAP login window...
2026-09-13 20:44:16,058 | INFO     | evaluation.rca_pipeline | [PS4] RCA: SAP GUI closed
2026-09-13 20:45:00,137 | INFO     | evaluation.rca_pipeline | [PS4] RCA run starting: manual: Performance monitoring button
2026-09-13 20:45:11,535 | INFO     | collectors.ccms_os | [PS4] CCMS OS monitor 'Operating System': matched cpu=2, load_5m=2, mem_free=8, mem_free_inc=2, mem_total=6, swap_free=2
2026-09-13 20:45:54,591 | INFO     | collectors.rfc_perf | [PS4] SQLMD readable but 0 rows matched DDATE >= '20260906' -- SQL Monitor (transaction SQLM) is not activated on this system. Skipping this read until restart or a manual refresh.
2026-09-13 20:46:09,409 | INFO     | evaluation.rca_pipeline | [PS4] RCA: opening SAP Logon and logging in to PS4
2026-09-13 20:46:12,895 | INFO     | sap_gui.launcher | Launching SAP Logon: C:\Program Files (x86)\SAP\FrontEnd\SAPgui\saplogon.exe
2026-09-13 20:46:23,529 | INFO     | sap_gui.launcher | SAP Logon 800 pad is visible.
2026-09-13 20:46:23,831 | INFO     | sap_gui.launcher | Selecting connection: PS4
2026-09-13 20:46:47,238 | INFO     | sap_gui.launcher | Opened connection 'PS4' via keyboard activation.
2026-09-13 20:46:49,306 | INFO     | sap_gui.connection | Finding SAP login window...
2026-09-13 20:46:50,996 | INFO     | sap_gui.connection | SAP login window found: 'SAP' (pattern '^SAP$').
2026-09-13 20:46:52,063 | INFO     | sap_gui.connection | Moving to Client field...
2026-09-13 20:46:52,285 | INFO     | sap_gui.connection | Clearing existing Client value...
2026-09-13 20:46:52,639 | INFO     | sap_gui.connection | Entering Client: 500
2026-09-13 20:46:53,038 | INFO     | sap_gui.connection | Entering Username: ps4_admin
2026-09-13 20:46:53,524 | INFO     | sap_gui.connection | Entering Password... (masked)
2026-09-13 20:46:53,958 | INFO     | sap_gui.connection | Client, username and password populated.
2026-09-13 20:46:53,958 | INFO     | sap_gui.connection | Submitting login (ENTER)...
2026-09-13 20:46:55,023 | INFO     | sap_gui.connection | Login submitted.
2026-09-13 20:46:55,639 | INFO     | sap_gui.connection | Login verified: SAP session window detected, login screen closed.
2026-09-13 20:46:57,641 | INFO     | evaluation.rca_pipeline | [PS4] RCA capture starting: ['SM50', 'SM66', 'ST03N', 'SM12', 'STAD', 'ST04']
2026-09-13 20:46:57,858 | INFO     | sap_gui.scripting_connection | Scripting session acquired: System=PS4, Client=500, User=PS4_ADMIN
2026-09-13 20:47:13,562 | DEBUG    | sap_gui.rca_actions | RCA optional (&SORT_DOWN): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147024809), None)
2026-09-13 20:47:13,565 | DEBUG    | sap_gui.rca_actions | RCA optional (&SORT_DSC): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147024809), None)
2026-09-13 20:47:14,287 | DEBUG    | sap_gui.screenshot | Recompressed SM50_active_long_running_204713_572528.png: 5737KB -> 97KB
2026-09-13 20:47:14,290 | INFO     | sap_gui.screenshot | Screenshot saved: C:\infrabeatops\reports\2026-09-13\PS4\evidence\screenshots\SM50_active_long_running_204713_572528.png
2026-09-13 20:47:22,401 | DEBUG    | sap_gui.rca_actions | RCA optional (&SORT_DOWN): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147024809), None)
2026-09-13 20:47:22,402 | DEBUG    | sap_gui.rca_actions | RCA optional (&SORT_DSC): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147024809), None)
2026-09-13 20:47:23,178 | DEBUG    | sap_gui.screenshot | Recompressed SM66_all_instances_long_running_204722_406077.png: 5737KB -> 158KB
2026-09-13 20:47:23,179 | INFO     | sap_gui.screenshot | Screenshot saved: C:\infrabeatops\reports\2026-09-13\PS4\evidence\screenshots\SM66_all_instances_long_running_204722_406077.png
2026-09-13 20:47:29,230 | DEBUG    | sap_gui.rca_actions | RCA optional (expand C.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:29,840 | DEBUG    | sap_gui.rca_actions | RCA optional (expand D.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:29,842 | DEBUG    | sap_gui.rca_actions | RCA optional (expand D.2.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:29,843 | DEBUG    | sap_gui.rca_actions | RCA optional (expand D.2.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:29,846 | DEBUG    | sap_gui.rca_actions | RCA optional (expand D.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,461 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.1.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,464 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.1.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,497 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,560 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.2.1.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,562 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.2.1.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,564 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.2.1.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,565 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.2.1.4): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,566 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.1.2.2.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,595 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,597 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.2.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,656 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.1.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,693 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.1.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,695 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.1.2.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,696 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.1.2.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,699 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.1.2.4): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,733 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,767 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.2.2.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,769 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.2.2.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,770 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.2.2.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,772 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.2.2.4): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,773 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.3): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,776 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.4): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,809 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.5.1): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
2026-09-13 20:47:30,810 | DEBUG    | sap_gui.rca_actions | RCA optional (expand F.3.5.2): com_error: (-2147352567, 'Exception occurred.', (0, 'SAP Frontend Server', '', None, 0, -2147467259), None)
